Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,5.06E-06,2.28E-15,6.47E-15,1.79E-14,8.45E-16,1.77E-08,2.55E-15
2,5.14E-06,2.35E-15,6.63E-15,1.82E-14,8.77E-16,1.77E-08,2.64E-15
2,5.21E-06,2.42E-15,6.77E-15,1.84E-14,9.08E-16,1.80E-08,2.72E-15
2,5.28E-06,2.48E-15,6.90E-15,1.86E-14,9.39E-16,1.84E-08,2.80E-15
2,5.35E-06,2.54E-15,7.01E-15,1.88E-14,9.69E-16,1.88E-08,2.87E-15
2,5.41E-06,2.60E-15,7.11E-15,1.90E-14,9.98E-16,1.93E-08,2.95E-15
2,5.46E-06,2.65E-15,7.19E-15,1.90E-14,1.03E-15,1.97E-08,3.02E-15
2,5.51E-06,2.70E-15,7.26E-15,1.91E-14,1.05E-15,2.01E-08,3.08E-15
2,5.55E-06,2.74E-15,7.31E-15,1.91E-14,1.08E-15,2.05E-08,3.15E-15
2,5.59E-06,2.78E-15,7.34E-15,1.91E-14,1.10E-15,2.09E-08,3.21E-15
2,5.62E-06,2.81E-15,7.36E-15,1.91E-14,1.12E-15,2.14E-08,3.26E-15
2,5.64E-06,2.84E-15,7.36E-15,1.90E-14,1.14E-15,2.18E-08,3.32E-15
2,5.66E-06,2.86E-15,7.35E-15,1.88E-14,1.16E-15,2.22E-08,3.37E-15
2,5.68E-06,2.87E-15,7.32E-15,1.87E-14,1.18E-15,2.25E-08,3.41E-15
2,5.69E-06,2.88E-15,7.28E-15,1.85E-14,1.20E-15,2.29E-08,3.46E-15
2,5.69E-06,2.89E-15,7.22E-15,1.83E-14,1.21E-15,2.33E-08,3.49E-15
2,5.69E-06,2.89E-15,7.14E-15,1.80E-14,1.22E-15,2.36E-08,3.53E-15
2,5.68E-06,2.88E-15,7.06E-15,1.78E-14,1.23E-15,2.40E-08,3.56E-15
2,5.67E-06,2.87E-15,6.96E-15,1.75E-14,1.24E-15,2.43E-08,3.58E-15
2,5.65E-06,2.85E-15,6.84E-15,1.71E-14,1.24E-15,2.46E-08,3.61E-15
2,5.62E-06,2.83E-15,6.72E-15,1.68E-14,1.24E-15,2.49E-08,3.62E-15
2,5.60E-06,2.80E-15,6.58E-15,1.65E-14,1.25E-15,2.52E-08,3.63E-15
2,5.56E-06,2.77E-15,6.44E-15,1.61E-14,1.24E-15,2.55E-08,3.64E-15
2,5.52E-06,2.73E-15,6.28E-15,1.57E-14,1.24E-15,2.57E-08,3.65E-15
2,5.48E-06,2.69E-15,6.12E-15,1.53E-14,1.24E-15,2.59E-08,3.65E-15
2,5.43E-06,2.64E-15,5.95E-15,1.49E-14,1.23E-15,2.61E-08,3.64E-15
2,5.38E-06,2.59E-15,5.77E-15,1.45E-14,1.22E-15,2.63E-08,3.63E-15
2,5.32E-06,2.54E-15,5.59E-15,1.41E-14,1.21E-15,2.64E-08,3.61E-15
2,5.26E-06,2.48E-15,5.40E-15,1.36E-14,1.19E-15,2.65E-08,3.59E-15
2,5.19E-06,2.42E-15,5.20E-15,1.32E-14,1.18E-15,2.66E-08,3.57E-15
2,5.12E-06,2.36E-15,5.01E-15,1.28E-14,1.16E-15,2.67E-08,3.54E-15
2,5.04E-06,2.29E-15,4.81E-15,1.23E-14,1.14E-15,2.67E-08,3.50E-15
2,4.97E-06,2.22E-15,4.61E-15,1.19E-14,1.12E-15,2.67E-08,3.46E-15
2,4.88E-06,2.15E-15,4.41E-15,1.15E-14,1.09E-15,2.67E-08,3.41E-15
2,4.80E-06,2.08E-15,4.21E-15,1.10E-14,1.07E-15,2.66E-08,3.36E-15
2,4.71E-06,2.00E-15,4.01E-15,1.06E-14,1.04E-15,2.65E-08,3.31E-15
2,4.62E-06,1.93E-15,3.81E-15,1.01E-14,1.02E-15,2.64E-08,3.25E-15
2,4.52E-06,1.85E-15,3.62E-15,9.72E-15,9.87E-16,2.62E-08,3.18E-15
2,4.42E-06,1.77E-15,3.42E-15,9.29E-15,9.57E-16,2.61E-08,3.11E-15
2,4.32E-06,1.69E-15,3.23E-15,8.87E-15,9.25E-16,2.58E-08,3.03E-15
2,4.22E-06,1.62E-15,3.05E-15,8.45E-15,8.93E-16,2.56E-08,2.95E-15
2,4.11E-06,1.54E-15,2.87E-15,8.04E-15,8.60E-16,2.53E-08,2.87E-15
2,4.00E-06,1.46E-15,2.69E-15,7.64E-15,8.25E-16,2.49E-08,2.78E-15
2,3.89E-06,1.38E-15,2.52E-15,7.24E-15,7.91E-16,2.46E-08,2.69E-15
2,3.78E-06,1.31E-15,2.35E-15,6.85E-15,7.55E-16,2.42E-08,2.59E-15
2,3.67E-06,1.23E-15,2.19E-15,6.47E-15,7.20E-16,2.38E-08,2.49E-15
2,3.55E-06,1.16E-15,2.03E-15,6.10E-15,6.84E-16,2.33E-08,2.39E-15
2,3.43E-06,1.09E-15,1.89E-15,5.73E-15,6.48E-16,2.28E-08,2.28E-15
2,3.31E-06,1.02E-15,1.74E-15,5.37E-15,6.12E-16,2.23E-08,2.17E-15
2,3.19E-06,9.46E-16,1.61E-15,5.02E-15,5.76E-16,2.17E-08,2.06E-15
2,3.07E-06,8.79E-16,1.48E-15,4.69E-15,5.40E-16,2.11E-08,1.95E-15
2,2.95E-06,8.14E-16,1.35E-15,4.36E-15,5.05E-16,2.05E-08,1.84E-15
2,2.82E-06,7.51E-16,1.23E-15,4.04E-15,4.70E-16,1.98E-08,1.73E-15
2,2.70E-06,6.91E-16,1.12E-15,3.73E-15,4.36E-16,1.91E-08,1.61E-15
2,2.57E-06,6.33E-16,1.02E-15,3.43E-15,4.02E-16,1.84E-08,1.50E-15
2,2.45E-06,5.77E-16,9.21E-16,3.15E-15,3.70E-16,1.77E-08,1.39E-15
2,2.32E-06,5.24E-16,8.29E-16,2.87E-15,3.38E-16,1.69E-08,1.28E-15
2,2.19E-06,4.74E-16,7.44E-16,2.61E-15,3.08E-16,1.61E-08,1.17E-15
2,2.07E-06,4.26E-16,6.64E-16,2.36E-15,2.79E-16,1.53E-08,1.06E-15
2,1.94E-06,3.81E-16,5.90E-16,2.12E-15,2.51E-16,1.45E-08,9.62E-16
2,1.81E-06,3.39E-16,5.22E-16,1.90E-15,2.24E-16,1.36E-08,8.64E-16
2,1.69E-06,3.00E-16,4.60E-16,1.69E-15,1.99E-16,1.28E-08,7.69E-16
2,1.56E-06,2.64E-16,4.03E-16,1.49E-15,1.75E-16,1.19E-08,6.80E-16
2,1.43E-06,2.30E-16,3.51E-16,1.31E-15,1.53E-16,1.10E-08,5.95E-16
2,1.30E-06,2.00E-16,3.04E-16,1.14E-15,1.33E-16,1.00E-08,5.16E-16
2,1.18E-06,1.72E-16,2.62E-16,9.87E-16,1.14E-16,9.09E-09,4.43E-16
2,1.05E-06,1.47E-16,2.25E-16,8.48E-16,9.71E-17,8.14E-09,3.76E-16
2,9.23E-07,1.25E-16,1.92E-16,7.24E-16,8.21E-17,7.18E-09,3.17E-16
2,7.97E-07,1.06E-16,1.64E-16,6.16E-16,6.89E-17,6.22E-09,2.64E-16
2,6.91E-07,8.96E-17,1.41E-16,5.23E-16,5.76E-17,5.45E-09,2.18E-16
2,6.93E-07,7.61E-17,1.21E-16,4.45E-16,4.82E-17,5.46E-09,1.80E-16
2,6.93E-07,6.54E-17,1.06E-16,3.83E-16,4.07E-17,5.46E-09,1.49E-16
2,6.93E-07,5.74E-17,9.42E-17,3.37E-16,3.51E-17,5.45E-09,1.26E-16
2,6.93E-07,5.22E-17,8.67E-17,3.06E-16,3.14E-17,5.44E-09,1.11E-16
2,6.91E-07,4.96E-17,8.29E-17,2.91E-16,2.96E-17,5.43E-09,1.04E-16
2,6.89E-07,4.96E-17,8.29E-17,2.91E-16,2.97E-17,5.41E-09,1.04E-16
2,6.86E-07,5.23E-17,8.66E-17,3.07E-16,3.16E-17,5.39E-09,1.12E-16
2,6.83E-07,5.75E-17,9.39E-17,3.38E-16,3.53E-17,5.37E-09,1.28E-16
2,6.79E-07,6.52E-17,1.05E-16,3.83E-16,4.08E-17,5.35E-09,1.50E-16
2,6.74E-07,7.54E-17,1.19E-16,4.43E-16,4.79E-17,5.33E-09,1.80E-16
2,6.83E-07,8.79E-17,1.37E-16,5.18E-16,5.67E-17,5.34E-09,2.17E-16
2,8.02E-07,1.03E-16,1.59E-16,6.07E-16,6.71E-17,6.25E-09,2.60E-16
2,9.19E-07,1.20E-16,1.84E-16,7.09E-16,7.90E-17,7.15E-09,3.09E-16
2,1.04E-06,1.40E-16,2.13E-16,8.24E-16,9.23E-17,8.02E-09,3.63E-16
2,1.15E-06,1.61E-16,2.45E-16,9.53E-16,1.07E-16,8.88E-09,4.23E-16
2,1.26E-06,1.85E-16,2.81E-16,1.09E-15,1.23E-16,9.72E-09,4.88E-16
2,1.38E-06,2.11E-16,3.21E-16,1.25E-15,1.40E-16,1.05E-08,5.57E-16
2,1.49E-06,2.38E-16,3.64E-16,1.41E-15,1.58E-16,1.13E-08,6.30E-16
2,1.60E-06,2.68E-16,4.10E-16,1.58E-15,1.77E-16,1.21E-08,7.07E-16
2,1.71E-06,2.99E-16,4.61E-16,1.77E-15,1.97E-16,1.28E-08,7.86E-16
2,1.82E-06,3.32E-16,5.15E-16,1.96E-15,2.18E-16,1.36E-08,8.68E-16
2,1.92E-06,3.67E-16,5.72E-16,2.17E-15,2.40E-16,1.43E-08,9.51E-16
2,2.03E-06,4.04E-16,6.34E-16,2.38E-15,2.62E-16,1.49E-08,1.04E-15
2,2.13E-06,4.41E-16,6.98E-16,2.60E-15,2.85E-16,1.56E-08,1.12E-15
2,2.24E-06,4.80E-16,7.67E-16,2.82E-15,3.08E-16,1.62E-08,1.21E-15
2,2.34E-06,5.21E-16,8.39E-16,3.06E-15,3.31E-16,1.67E-08,1.29E-15
2,2.44E-06,5.62E-16,9.14E-16,3.30E-15,3.55E-16,1.73E-08,1.38E-15
2,2.54E-06,6.04E-16,9.93E-16,3.54E-15,3.78E-16,1.78E-08,1.46E-15
2,2.63E-06,6.48E-16,1.07E-15,3.79E-15,4.02E-16,1.83E-08,1.55E-15
2,2.73E-06,6.92E-16,1.16E-15,4.05E-15,4.25E-16,1.88E-08,1.63E-15
2,2.82E-06,7.36E-16,1.25E-15,4.30E-15,4.49E-16,1.92E-08,1.71E-15
2,2.91E-06,7.81E-16,1.34E-15,4.57E-15,4.71E-16,1.96E-08,1.79E-15
2,3.00E-06,8.27E-16,1.43E-15,4.83E-15,4.94E-16,2.00E-08,1.86E-15
2,3.09E-06,8.73E-16,1.53E-15,5.09E-15,5.16E-16,2.03E-08,1.93E-15
2,3.17E-06,9.18E-16,1.63E-15,5.36E-15,5.38E-16,2.06E-08,2.00E-15
2,3.25E-06,9.64E-16,1.73E-15,5.63E-15,5.59E-16,2.09E-08,2.06E-15
2,3.33E-06,1.01E-15,1.83E-15,5.90E-15,5.79E-16,2.11E-08,2.12E-15
2,3.41E-06,1.05E-15,1.94E-15,6.16E-15,5.98E-16,2.13E-08,2.18E-15
2,3.48E-06,1.10E-15,2.04E-15,6.43E-15,6.17E-16,2.15E-08,2.23E-15
2,3.55E-06,1.14E-15,2.15E-15,6.69E-15,6.35E-16,2.16E-08,2.28E-15
2,3.62E-06,1.19E-15,2.25E-15,6.96E-15,6.51E-16,2.18E-08,2.32E-15
2,3.69E-06,1.23E-15,2.36E-15,7.22E-15,6.67E-16,2.19E-08,2.37E-15
2,3.75E-06,1.27E-15,2.47E-15,7.47E-15,6.82E-16,2.19E-08,2.40E-15
2,3.81E-06,1.31E-15,2.58E-15,7.73E-15,6.95E-16,2.20E-08,2.43E-15
2,3.87E-06,1.35E-15,2.68E-15,7.97E-15,7.08E-16,2.20E-08,2.46E-15
2,3.92E-06,1.39E-15,2.79E-15,8.22E-15,7.19E-16,2.20E-08,2.48E-15
2,3.97E-06,1.42E-15,2.89E-15,8.46E-15,7.29E-16,2.19E-08,2.50E-15
2,4.02E-06,1.45E-15,2.99E-15,8.69E-15,7.38E-16,2.19E-08,2.52E-15
2,4.07E-06,1.49E-15,3.09E-15,8.92E-15,7.46E-16,2.18E-08,2.53E-15
2,4.11E-06,1.51E-15,3.19E-15,9.14E-15,7.52E-16,2.17E-08,2.53E-15
2,4.15E-06,1.54E-15,3.28E-15,9.35E-15,7.58E-16,2.16E-08,2.54E-15
2,4.18E-06,1.57E-15,3.37E-15,9.55E-15,7.61E-16,2.14E-08,2.54E-15
2,4.21E-06,1.59E-15,3.46E-15,9.75E-15,7.64E-16,2.12E-08,2.53E-15
2,4.24E-06,1.61E-15,3.54E-15,9.93E-15,7.66E-16,2.11E-08,2.52E-15
2,4.27E-06,1.63E-15,3.62E-15,1.01E-14,7.66E-16,2.09E-08,2.51E-15
2,4.29E-06,1.64E-15,3.69E-15,1.03E-14,7.65E-16,2.06E-08,2.50E-15
2,4.30E-06,1.66E-15,3.76E-15,1.04E-14,7.62E-16,2.04E-08,2.48E-15
2,4.32E-06,1.67E-15,3.82E-15,1.06E-14,7.59E-16,2.02E-08,2.46E-15
2,4.33E-06,1.67E-15,3.87E-15,1.07E-14,7.55E-16,1.99E-08,2.43E-15
2,4.33E-06,1.68E-15,3.92E-15,1.08E-14,7.49E-16,1.96E-08,2.41E-15
2,4.33E-06,1.68E-15,3.97E-15,1.09E-14,7.42E-16,1.93E-08,2.38E-15
2,4.33E-06,1.68E-15,4.00E-15,1.10E-14,7.34E-16,1.90E-08,2.35E-15
2,4.33E-06,1.67E-15,4.03E-15,1.11E-14,7.25E-16,1.87E-08,2.31E-15
2,4.32E-06,1.67E-15,4.05E-15,1.11E-14,7.16E-16,1.84E-08,2.28E-15
2,4.31E-06,1.66E-15,4.07E-15,1.12E-14,7.05E-16,1.81E-08,2.24E-15
2,4.30E-06,1.65E-15,4.08E-15,1.12E-14,6.93E-16,1.78E-08,2.20E-15
2,4.28E-06,1.63E-15,4.08E-15,1.12E-14,6.81E-16,1.75E-08,2.16E-15
2,4.26E-06,1.61E-15,4.07E-15,1.12E-14,6.68E-16,1.71E-08,2.11E-15
2,4.23E-06,1.59E-15,4.06E-15,1.12E-14,6.54E-16,1.68E-08,2.07E-15
2,4.20E-06,1.57E-15,4.04E-15,1.12E-14,6.39E-16,1.64E-08,2.02E-15
2,4.17E-06,1.55E-15,4.01E-15,1.11E-14,6.24E-16,1.61E-08,1.97E-15
2,4.13E-06,1.52E-15,3.97E-15,1.10E-14,6.08E-16,1.57E-08,1.92E-15
2,4.10E-06,1.49E-15,3.93E-15,1.10E-14,5.92E-16,1.54E-08,1.87E-15
2,4.05E-06,1.46E-15,3.88E-15,1.08E-14,5.75E-16,1.50E-08,1.82E-15
2,4.01E-06,1.43E-15,3.82E-15,1.07E-14,5.58E-16,1.47E-08,1.77E-15
2,3.96E-06,1.39E-15,3.76E-15,1.06E-14,5.41E-16,1.45E-08,1.72E-15
2,3.91E-06,1.36E-15,3.69E-15,1.04E-14,5.23E-16,1.44E-08,1.66E-15
2,3.86E-06,1.32E-15,3.62E-15,1.03E-14,5.05E-16,1.44E-08,1.61E-15
2,3.80E-06,1.28E-15,3.54E-15,1.01E-14,4.87E-16,1.43E-08,1.56E-15
2,3.74E-06,1.24E-15,3.45E-15,9.88E-15,4.69E-16,1.41E-08,1.50E-15
2,3.68E-06,1.20E-15,3.36E-15,9.67E-15,4.51E-16,1.40E-08,1.45E-15
2,3.61E-06,1.16E-15,3.27E-15,9.44E-15,4.32E-16,1.39E-08,1.39E-15
2,3.55E-06,1.12E-15,3.17E-15,9.20E-15,4.14E-16,1.37E-08,1.34E-15
2,3.48E-06,1.07E-15,3.07E-15,8.94E-15,3.96E-16,1.35E-08,1.28E-15
2,3.41E-06,1.03E-15,2.96E-15,8.68E-15,3.78E-16,1.33E-08,1.23E-15
2,3.33E-06,9.85E-16,2.86E-15,8.41E-15,3.60E-16,1.31E-08,1.18E-15
2,3.26E-06,9.41E-16,2.75E-15,8.12E-15,3.43E-16,1.29E-08,1.12E-15
2,3.18E-06,8.97E-16,2.63E-15,7.83E-15,3.26E-16,1.27E-08,1.07E-15
2,3.10E-06,8.53E-16,2.52E-15,7.53E-15,3.09E-16,1.24E-08,1.02E-15
2,3.03E-06,8.10E-16,2.41E-15,7.23E-15,2.92E-16,1.22E-08,9.68E-16
2,2.95E-06,7.67E-16,2.29E-15,6.92E-15,2.76E-16,1.19E-08,9.18E-16
2,2.87E-06,7.25E-16,2.18E-15,6.61E-15,2.60E-16,1.16E-08,8.69E-16
2,2.78E-06,6.83E-16,2.06E-15,6.30E-15,2.45E-16,1.13E-08,8.21E-16
2,2.70E-06,6.42E-16,1.95E-15,5.98E-15,2.30E-16,1.10E-08,7.74E-16
2,2.61E-06,6.02E-16,1.84E-15,5.67E-15,2.15E-16,1.07E-08,7.28E-16
2,2.53E-06,5.63E-16,1.73E-15,5.35E-15,2.01E-16,1.04E-08,6.84E-16
2,2.44E-06,5.26E-16,1.62E-15,5.04E-15,1.88E-16,1.01E-08,6.41E-16
2,2.36E-06,4.89E-16,1.51E-15,4.74E-15,1.75E-16,9.78E-09,6.00E-16
2,2.27E-06,4.53E-16,1.41E-15,4.44E-15,1.62E-16,9.45E-09,5.60E-16
2,2.18E-06,4.19E-16,1.31E-15,4.14E-15,1.50E-16,9.11E-09,5.21E-16
2,2.10E-06,3.87E-16,1.21E-15,3.85E-15,1.39E-16,8.78E-09,4.84E-16
2,2.01E-06,3.55E-16,1.12E-15,3.57E-15,1.28E-16,8.44E-09,4.49E-16
2,1.92E-06,3.25E-16,1.03E-15,3.30E-15,1.18E-16,8.09E-09,4.15E-16
2,1.84E-06,2.97E-16,9.39E-16,3.03E-15,1.08E-16,7.75E-09,3.82E-16
2,1.75E-06,2.70E-16,8.57E-16,2.78E-15,9.90E-17,7.40E-09,3.52E-16
2,1.67E-06,2.45E-16,7.78E-16,2.54E-15,9.04E-17,7.06E-09,3.23E-16
2,1.58E-06,2.21E-16,7.04E-16,2.30E-15,8.23E-17,6.72E-09,2.95E-16
2,1.50E-06,1.99E-16,6.34E-16,2.08E-15,7.47E-17,6.38E-09,2.69E-16
2,1.42E-06,1.78E-16,5.68E-16,1.88E-15,6.76E-17,6.04E-09,2.45E-16
2,1.34E-06,1.58E-16,5.07E-16,1.68E-15,6.09E-17,5.70E-09,2.22E-16
2,1.26E-06,1.40E-16,4.50E-16,1.50E-15,5.48E-17,5.37E-09,2.00E-16
2,1.18E-06,1.24E-16,3.97E-16,1.33E-15,4.91E-17,5.05E-09,1.81E-16
2,1.11E-06,1.09E-16,3.48E-16,1.17E-15,4.38E-17,4.73E-09,1.62E-16
2,1.03E-06,9.49E-17,3.04E-16,1.02E-15,3.90E-17,4.41E-09,1.45E-16
2,9.63E-07,8.23E-17,2.63E-16,8.90E-16,3.46E-17,4.11E-09,1.29E-16
2,8.94E-07,7.09E-17,2.26E-16,7.68E-16,3.05E-17,3.90E-09,1.15E-16
2,8.26E-07,6.07E-17,1.93E-16,6.58E-16,2.68E-17,3.72E-09,1.01E-16
2,7.61E-07,5.15E-17,1.63E-16,5.59E-16,2.35E-17,3.54E-09,8.90E-17
2,6.98E-07,4.34E-17,1.37E-16,4.70E-16,2.05E-17,3.37E-09,7.79E-17
2,6.39E-07,3.63E-17,1.14E-16,3.92E-16,1.77E-17,3.19E-09,6.79E-17
2,5.82E-07,3.01E-17,9.36E-17,3.23E-16,1.53E-17,3.02E-09,5.89E-17
2,5.26E-07,2.46E-17,7.60E-17,2.63E-16,1.31E-17,2.85E-09,5.07E-17
2,4.74E-07,2.00E-17,6.10E-17,2.12E-16,1.12E-17,2.68E-09,4.34E-17
2,4.23E-07,1.60E-17,4.82E-17,1.68E-16,9.45E-18,2.52E-09,3.69E-17
2,3.76E-07,1.26E-17,3.75E-17,1.31E-16,7.94E-18,2.35E-09,3.12E-17
2,3.30E-07,9.85E-18,2.87E-17,1.00E-16,6.61E-18,2.19E-09,2.61E-17
2,2.89E-07,7.56E-18,2.14E-17,7.52E-17,5.45E-18,2.02E-09,2.16E-17
2,2.50E-07,5.69E-18,1.57E-17,5.51E-17,4.45E-18,1.86E-09,1.77E-17
2,2.14E-07,4.20E-18,1.11E-17,3.93E-17,3.58E-18,1.70E-09,1.44E-17
2,1.82E-07,3.03E-18,7.67E-18,2.71E-17,2.84E-18,1.54E-09,1.14E-17
2,1.52E-07,2.13E-18,5.08E-18,1.80E-17,2.21E-18,1.38E-09,8.95E-18
2,1.24E-07,1.45E-18,3.21E-18,1.14E-17,1.68E-18,1.22E-09,6.84E-18
2,1.00E-07,9.55E-19,1.92E-18,6.86E-18,1.24E-18,1.06E-09,5.07E-18
2,7.93E-08,6.02E-19,1.06E-18,3.83E-18,8.84E-19,9.08E-10,3.61E-18
2,6.07E-08,3.59E-19,5.36E-19,1.95E-18,5.94E-19,7.52E-10,2.44E-18
2,4.47E-08,1.98E-19,2.38E-19,8.76E-19,3.68E-19,5.97E-10,1.51E-18
2,3.11E-08,9.71E-20,8.82E-20,3.32E-19,2.00E-19,4.43E-10,8.22E-19
2,1.92E-08,3.78E-20,2.47E-20,9.60E-20,8.43E-20,2.89E-10,3.48E-19
2,8.77E-09,7.94E-21,3.84E-21,1.55E-20,1.86E-20,1.36E-10,7.68E-20
2,1.02E-09,1.18E-22,6.74E-23,2.20E-22,2.60E-22,1.59E-11,1.05E-21
2,1.08E-08,1.21E-20,6.17E-21,2.46E-20,2.81E-20,1.67E-10,1.16E-19
2,2.14E-08,4.65E-20,3.27E-20,1.26E-19,1.02E-19,3.18E-10,4.21E-19
2,3.32E-08,1.11E-19,1.07E-19,4.01E-19,2.24E-19,4.68E-10,9.21E-19
2,4.70E-08,2.18E-19,2.74E-19,1.00E-18,3.95E-19,6.18E-10,1.62E-18
2,6.29E-08,3.83E-19,5.93E-19,2.15E-18,6.19E-19,7.67E-10,2.54E-18
2,8.11E-08,6.28E-19,1.14E-18,4.09E-18,9.01E-19,9.15E-10,3.68E-18
2,1.02E-07,9.77E-19,2.00E-18,7.13E-18,1.25E-18,1.06E-09,5.07E-18
2,1.25E-07,1.46E-18,3.27E-18,1.16E-17,1.66E-18,1.21E-09,6.72E-18
2,1.51E-07,2.10E-18,5.07E-18,1.79E-17,2.15E-18,1.36E-09,8.66E-18
2,1.79E-07,2.94E-18,7.51E-18,2.65E-17,2.72E-18,1.50E-09,1.09E-17
2,2.10E-07,4.02E-18,1.07E-17,3.76E-17,3.38E-18,1.65E-09,1.35E-17
2,2.43E-07,5.37E-18,1.48E-17,5.19E-17,4.15E-18,1.79E-09,1.65E-17
2,2.79E-07,7.03E-18,2.00E-17,6.98E-17,5.02E-18,1.94E-09,1.98E-17
2,3.17E-07,9.04E-18,2.63E-17,9.16E-17,6.02E-18,2.08E-09,2.36E-17
2,3.57E-07,1.14E-17,3.40E-17,1.18E-16,7.14E-18,2.23E-09,2.79E-17
2,4.00E-07,1.43E-17,4.31E-17,1.49E-16,8.41E-18,2.37E-09,3.27E-17
2,4.45E-07,1.76E-17,5.39E-17,1.85E-16,9.82E-18,2.51E-09,3.79E-17
2,4.92E-07,2.15E-17,6.63E-17,2.28E-16,1.14E-17,2.66E-09,4.38E-17
2,5.40E-07,2.59E-17,8.06E-17,2.76E-16,1.32E-17,2.80E-09,5.02E-17
2,5.90E-07,3.09E-17,9.69E-17,3.30E-16,1.51E-17,2.95E-09,5.73E-17
2,6.42E-07,3.65E-17,1.15E-16,3.91E-16,1.72E-17,3.09E-09,6.50E-17
2,6.95E-07,4.28E-17,1.36E-16,4.59E-16,1.95E-17,3.23E-09,7.33E-17
2,7.49E-07,4.99E-17,1.59E-16,5.35E-16,2.21E-17,3.38E-09,8.24E-17
2,8.06E-07,5.76E-17,1.84E-16,6.17E-16,2.49E-17,3.52E-09,9.21E-17
2,8.64E-07,6.61E-17,2.11E-16,7.07E-16,2.79E-17,3.67E-09,1.03E-16
2,9.23E-07,7.54E-17,2.41E-16,8.04E-16,3.11E-17,3.85E-09,1.14E-16
2,9.82E-07,8.55E-17,2.74E-16,9.08E-16,3.46E-17,4.10E-09,1.26E-16
2,1.04E-06,9.64E-17,3.09E-16,1.02E-15,3.83E-17,4.34E-09,1.39E-16
2,1.10E-06,1.08E-16,3.46E-16,1.14E-15,4.23E-17,4.59E-09,1.52E-16
2,1.17E-06,1.21E-16,3.86E-16,1.26E-15,4.66E-17,4.85E-09,1.67E-16
2,1.23E-06,1.34E-16,4.29E-16,1.39E-15,5.11E-17,5.10E-09,1.82E-16
2,1.30E-06,1.48E-16,4.74E-16,1.53E-15,5.59E-17,5.35E-09,1.97E-16
2,1.36E-06,1.63E-16,5.21E-16,1.68E-15,6.10E-17,5.60E-09,2.14E-16
2,1.43E-06,1.79E-16,5.70E-16,1.83E-15,6.63E-17,5.85E-09,2.31E-16
2,1.49E-06,1.96E-16,6.21E-16,1.98E-15,7.19E-17,6.09E-09,2.49E-16
2,1.56E-06,2.13E-16,6.75E-16,2.14E-15,7.78E-17,6.34E-09,2.68E-16
2,1.62E-06,2.31E-16,7.30E-16,2.30E-15,8.39E-17,6.58E-09,2.88E-16
2,1.69E-06,2.50E-16,7.87E-16,2.47E-15,9.04E-17,6.81E-09,3.08E-16
2,1.75E-06,2.69E-16,8.45E-16,2.63E-15,9.70E-17,7.04E-09,3.28E-16
2,1.82E-06,2.89E-16,9.05E-16,2.80E-15,1.04E-16,7.27E-09,3.50E-16
2,1.88E-06,3.10E-16,9.66E-16,2.98E-15,1.11E-16,7.49E-09,3.71E-16
2,1.94E-06,3.31E-16,1.03E-15,3.15E-15,1.18E-16,7.70E-09,3.94E-16
2,2.00E-06,3.53E-16,1.09E-15,3.32E-15,1.26E-16,7.91E-09,4.16E-16
2,2.06E-06,3.75E-16,1.15E-15,3.49E-15,1.34E-16,8.11E-09,4.39E-16
2,2.12E-06,3.97E-16,1.22E-15,3.66E-15,1.42E-16,8.30E-09,4.63E-16
2,2.18E-06,4.20E-16,1.28E-15,3.83E-15,1.50E-16,8.48E-09,4.87E-16
2,2.24E-06,4.43E-16,1.34E-15,3.99E-15,1.58E-16,8.65E-09,5.11E-16
2,2.30E-06,4.66E-16,1.41E-15,4.15E-15,1.67E-16,8.81E-09,5.35E-16
2,2.35E-06,4.89E-16,1.47E-15,4.31E-15,1.75E-16,8.97E-09,5.59E-16
2,2.41E-06,5.12E-16,1.53E-15,4.46E-15,1.84E-16,9.11E-09,5.83E-16
2,2.46E-06,5.35E-16,1.59E-15,4.61E-15,1.93E-16,9.24E-09,6.08E-16
2,2.51E-06,5.58E-16,1.65E-15,4.75E-15,2.02E-16,9.36E-09,6.32E-16
2,2.56E-06,5.80E-16,1.71E-15,4.88E-15,2.10E-16,9.47E-09,6.56E-16
2,2.61E-06,6.03E-16,1.76E-15,5.01E-15,2.19E-16,9.57E-09,6.81E-16
2,2.65E-06,6.25E-16,1.81E-15,5.13E-15,2.28E-16,9.65E-09,7.05E-16
2,2.70E-06,6.46E-16,1.87E-15,5.24E-15,2.37E-16,9.73E-09,7.28E-16
2,2.74E-06,6.67E-16,1.91E-15,5.34E-15,2.46E-16,9.79E-09,7.52E-16
2,2.78E-06,6.88E-16,1.96E-15,5.44E-15,2.55E-16,9.84E-09,7.75E-16
2,2.82E-06,7.07E-16,2.00E-15,5.53E-15,2.63E-16,9.87E-09,7.97E-16
2,2.86E-06,7.26E-16,2.04E-15,5.61E-15,2.72E-16,9.89E-09,8.20E-16
2,2.90E-06,7.45E-16,2.08E-15,5.67E-15,2.80E-16,9.99E-09,8.41E-16
2,2.93E-06,7.62E-16,2.12E-15,5.73E-15,2.88E-16,1.02E-08,8.63E-16
2,2.96E-06,7.78E-16,2.15E-15,5.78E-15,2.96E-16,1.04E-08,8.83E-16
